Day	Cyclopoids	Calanoid_copepods	Rotifers	Protozoa	Nanophytoplankton	Picophytoplankton	Filamentous_diatoms	Ostracods	Harpacticoids 	Bacteria	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
955.75	0	1.3177	0.00549	0	1.6657	0.026247	0.9935	0	0	1.5574
959.1	0	2.0513	0.0090642	0	1.3308	0.010148	0.38566	0	0	2.3757
962.45	0	1.9561	0.010338	0	3.0279	0.042602	0.065259	0	0	2.0794
965.8	0	4.8399	0.015295	0	2.9344	0.040601	0.0042287	0	0	1.3109
969.15	0	4.8285	0.030009	0	0.63164	0.012309	0	0	0	1.2594
972.5	0	4.0483	0.031368	0	0.01353	0.015334	0	0	0	1.2218
975.85	0	3.8897	0.019225	0	0.0076209	0.013034	0	0	0	1.3515
979.2	0	3.1692	0.0080336	0	0.0033094	0.00097034	0	0	0	2.0663
982.55	0	3.8182	0.00073856	0	0.0032446	0.0038593	0	0	0	1.9395
985.9	0	4.1039	0	0	0.0082575	0.0093864	0	0	0	1.1893
989.25	0	3.5844	0	0	0.031141	0.027345	0	0	0	1.1994
992.6	0	2.6748	0	0	0.030984	0.11195	0	0	0	1.2794
995.95	0	2.5808	0	0	0.029259	0.26839	0	0	0	2.064
999.3	0	3.0238	0	0	0.022668	0.33926	0	0	0	1.6448
1002.6	0	3.1669	0	0	0.12374	0.96298	0	0	0	1.5566
1006	0	2.957	0	0	0.12415	1.1204	0	0	0	0.94022
1009.4	0	2.2071	3.7916e-05	0	0.13847	1.978	1.8181e-05	0	0	1.6933
1012.7	0	2.6632	0.0025393	0	0.24822	1.0031	0.0019104	0	0	1.0076
1016.1	0	3.2345	0.0055797	0.0076087	0.21385	2.2634	0.022516	6.0606e-05	5.5781e-06	0.83412
1019.4	0	8.593	0.0048225	0.014709	0.026175	1.2064	0.04474	0.12246	0.011271	1.0679
1022.8	0	9.0493	0.0037332	0.0085607	0.030939	0.07678	0.040894	0.033151	0.00023611	0.82714
1026.1	0.03577	9.0275	0.0075429	0.0015876	0.0081195	0.037055	0.0088845	0.3139	0	1.0415
1029.5	0.089413	9.1832	0.0366	0.0015373	0.0016879	0.0024973	0.0047804	0.13262	0.010938	1.1195
1032.8	0.18575	4.9416	0.073744	0.0021249	0.0065956	0.12257	0.0088551	0.010923	0.002592	1.0499
1036.2	0.14843	2.4815	0.073085	0.0027202	0.0055197	0.36936	0.038475	0.034898	0	0.99489
1039.5	0.22498	1.7892	0.038573	0.033833	0.017031	0.21163	0.13355	0.24808	0	0.96284
1042.9	0.004273	1.3043	0.0020284	0.092646	0.061839	0.12382	0.036838	0.59755	0	0.68878
1046.2	0	0.72829	0.00186	0.032848	0.033966	0.071353	0.096075	0.32335	0.039596	0.73651
1049.5	7.3104e-05	0.48279	0.0024072	0.0038527	0.019193	0.051048	0.35419	0.14165	0.065224	0.83628
1052.9	0.00085384	0.41361	0.0055757	0.00086621	0.017708	0.058257	1.1666	0.082181	0.073324	0.98799
1056.2	0.0032112	0.35008	0.00744	0	0.014962	0.061953	1.5723	0.063501	0.075914	1.0606
1059.6	0.010257	0.1953	0.0048211	0	0.0049112	0.11948	0.20274	0.057037	0.13143	0.93112
1063	0.0041461	0.10633	0	0	0.0043201	0.21465	0.064649	0.0094172	0.31133	0.90878
1066.3	0.010815	0.51025	1.3485e-05	0.00035017	0.020637	0.015403	0.057432	0.065941	0.38507	1.0678
1069.7	0.017019	0.5837	0.0012275	0.031876	0.012197	0.017262	0.093437	0.047591	0.30153	0.85242
1073	0.018019	0.64427	0.0017222	0.044722	0.0081645	0.020597	0.1873	0.02551	0.25964	0.66789
1076.4	0.0070108	0.70839	0.00034462	0.0089491	0.011808	0.025901	0.46092	0.0065727	0.27609	0.58603
1079.7	0.0087936	0.99485	0.00073741	0	0.0091603	0.088344	0.3389	0.020677	0.20983	0.6895
1083	0.014287	1.4294	0.0042385	0	0.010155	0.27693	0.074709	0.042903	0.099	0.87141
1086.4	0.0019961	1.5524	0.010978	0	0.059252	0.44932	0.27625	0.001924	0.099	0.85956
1089.8	0.028497	1.8785	0.074364	0	0.0032638	0.9666	0.0056217	0	0.081669	0.8861
1093.1	0	1.9505	0.30771	0	0.00087504	1.078	8.1483e-05	3.6337e-06	0.019105	1.5307
1096.5	0	1.4382	0.68762	0	0.0005332	1.0378	0.05308	0.0023671	0.0022117	1.3459
1099.8	0	0.63093	0.69575	0	0.35501	0.10706	0.001927	8.5932e-05	0.0028431	1.7177
1103.2	0	0.82929	1.7027	0	0.049728	0.0099479	0	0	0.01448	1.0893
1106.5	0.0013139	0.32668	0.66399	0	0.006664	0.0032759	0.0010278	0	0.074215	1.0761
1109.9	0.00028443	0.11551	0.27303	0	0.0025594	0.00036971	0.00022249	0	0.089062	2.0462
1113.2	0	0.04868	0.04009	0.26624	0.0056135	0.00067799	0.0076281	0.16089	0.015787	1.777
1116.5	0.00099479	0.10388	0.084214	0.56555	0.0084599	0.0015144	0.005242	0.058328	0.013881	2.0277
1119.9	0.00043243	0.39052	0.09259	0.1862	0.013874	0.0034844	0.00050331	0.10199	0.0060339	1.8668
1123.2	0.0090047	0.32034	0.085818	0	0.0095109	0.011754	0.002239	0.059669	0.047342	1.7406
1126.6	0.017003	0.3028	0.072218	0	0.006676	0.0089721	0.0016986	0	0.037731	2.1618
1130	0.014996	0.82478	0.080967	0.020116	0.0077618	0.054779	0.0023857	0.026252	0.014417	3.208
1133.3	0.0050029	0.90339	0.06807	0.025055	0.010874	0.079747	0.0033606	0.032697	0.016626	3.2354
1136.7	0.00027757	0.5998	0.026912	0.010437	0.011141	0.012749	0.00026084	0	0.10618	2.4043
1140	0.0026821	0.5063	0.03575	0.025217	0.0040437	0.010108	0.00030677	0	0.24648	1.9063
1143.4	0.01057	0.12345	0.022593	0.0073601	0.025375	0.16512	0.00086989	0	0.091638	1.8481
1146.7	0.020904	0.22545	0.1212	0	0.068735	0.41007	1.5324e-05	0	0.056392	2.4414
1150	0.035823	0.84237	0.17512	0	0.0005907	0.18445	0.00058003	0.00031721	0.041623	1.2363
1153.4	0.067574	1.1706	0.18025	0	0.0033528	0.045855	0.0027816	0.0017696	0.028916	1.0281
1156.8	0.11318	1.0206	0.13314	0.0055556	0.00081916	0.027407	0.045886	0.0028793	0.083686	0.96134
1160.1	0.035668	0.95227	0.070062	0.060004	0.00057861	0.016775	0.14285	0.031197	0.049091	1.063
1163.5	0.039345	1.0145	0.036709	0	0.027715	0.015592	0.11586	0.028122	0.026178	1.0441
1166.8	0.041211	0.61026	0.023513	0	0.0043904	0.015459	0.00080072	0.005742	0.08555	1.0306
1170.2	0.0080199	0.72602	0.001726	0	0.003891	0.011993	0	0.034882	0.084313	0.76953
1173.5	0.015806	0.51906	3.0215e-05	0	0.0039635	0.0027881	0	0.022598	0.15673	0.93387
1176.9	0.037461	0.38352	0	0	0.014597	0.12229	0	0.0075062	0.068667	1.0929
1180.2	0.023805	0.2076	0	0	0.085773	0.1234	0	0.024106	0.10384	1.1779
1183.5	0.015856	0.14909	0	0	1.8647	0.31754	0	0.0033289	0.029103	1.2831
1186.9	0.056416	0.45039	0.0015154	0	0.3692	0.10173	0.0011576	0.0073963	0.024	1.455
1190.2	0.017858	0.63746	0.00186	0	0.0033114	0.21795	0.00040704	0.010533	0.04425	0.96784
1193.6	0.0032301	0.77862	0.0027341	0	0.0014046	0.13142	2.3473e-05	0.029708	0.013524	0.93549
1197	0.0031977	0.82261	0.0066093	0	0.0097952	0.011578	0	0.049677	0.027294	0.95705
1200.3	0.0026661	1.1397	0.15688	0	0.0071392	0.69782	0	0.050411	0.037296	0.95134
1203.7	0.00056611	0.92061	0.68504	0	0.0036118	3.1606	0.0041085	0.021914	0.030736	1.0006
1207	0.000473	0.67939	2.3379	0.023127	0.0019454	1.9969	0.0035742	0.0055601	0.0096226	0.83086
1210.4	0.00054371	0.69851	4.6872	0.026585	0.00031264	0.0048348	0	0.07606	0	0.46131
1213.7	0	0.38745	4.2232	0.0080571	0.0017017	0	0	0.18088	0.018641	0.47251
1217	0	0.077489	1.4479	0.046777	0.0020069	0	0	0.20674	0.048	0.53354
1220.4	0.0028561	0.025271	0.60424	0.051721	0.0013614	0.0064655	0	0.31321	0.051381	0.44841
1223.8	0.011838	0.025189	0.43861	15.705	0.0026401	0.019362	0	0.38168	0.054375	0.66306
1227.1	0.012632	0.056334	0.60266	82.011	0.0034434	0	0	0.11158	0.035117	0.85203
1230.5	0.0096948	0.16485	0.54059	0.89501	0.0026635	0	0	0.092079	0.084	0.89049
1233.8	0.0059858	0.49825	0.35242	2.8985	0.071629	0	0	0.09674	0.080256	0.52332
1237.2	0.01303	0.64179	0.25941	0.70425	0.24528	0	0	0.092395	0.048348	0.40304
1240.5	0.003477	0.58478	0.19124	0.079448	0.0010447	0	0	0.17867	0.093254	0.2679
1243.9	0.0042965	1.8427	0.088317	0.46921	0.0036849	0	0	0.093404	0.025179	0.46895
1247.2	0.00086	0.76983	0.096474	0.70953	0.030832	4.8675e-05	0	0.072051	0.01129	0.69855
1250.5	0.00086	0.9427	0.19219	0.053278	0.0010908	0.006478	0	0.039705	0.00026635	0.73122
1253.9	0.00086	1.216	0.092081	3.0808e-05	0.0019347	0.0010028	0	7.9642e-05	0	0.7769
1257.2	7.9365e-05	0.96031	0.011991	0	0.0032873	0.1952	0	0.057209	0.032678	0.69343
1260.6	0.01111	0.83633	0.0094937	0.26333	0.01955	0.41773	0	0.075967	0.036336	0.55557
1264	0.0043324	1.0829	0.0053264	0.073265	0.0081249	1.0488	0	0.091239	0.044755	0.75464
1267.3	0.0029554	1.6229	0.00372	0	0.003843	3.4104	0	0.030171	0.013524	1.2899
1270.7	0.0021755	1.6685	0.00098518	0	0.0038909	3.9484	0	0.00036916	0.035288	1.1172
1274	0.00172	1.2635	0.00088393	0.020889	0.018243	2.1538	0	0.023111	0.039111	0.29905
1277.4	0.0033452	2.0445	0.015588	0.010437	0.076857	1.8194	0	0.011547	0.059937	0.26064
1280.7	0.002238	1.6557	0.096965	0	0.21147	1.7125	0	0	0.029644	0.31421
1284	0.0017522	0.88463	0.28012	0.012191	0.22502	1.3659	0	0.01522	0.018675	0.31068
1287.4	0.0014188	1.326	1.1808	0.012923	0.20195	0.75084	0	0.016135	0.019797	0.3757
1290.8	0.00024325	1.8388	1.6213	0	0.14266	0.16089	0	0.01269	0	0.45643
1294.1	0.001128	1.694	0.50275	0	0.053344	0.21965	0	0.021692	0.010971	0.46855
1297.5	0.002837	1.6395	0.018467	0	0.052685	0.71248	0	0.00055605	0.025238	0.47037
1300.8	0.0038426	1.4454	0.0033565	0	0.034214	0.91537	0	0.0015337	0	0.52876
1304.2	0	0.69394	0.00059499	0	0.056766	0.39121	0	0.0011185	0.015634	0.7094
1307.5	0.00047259	0.34894	0.0083337	0	0.057704	0.26537	0	0.0051667	0.074889	0.35454
1310.9	0.0060381	0.51708	0.02729	0	0.0079924	0.47498	0	0	0.036	0.49985
1314.2	0.0034619	0.30615	0.029443	0	0.02549	0.23339	0	0	0.036	1.1738
1317.5	0.0050714	0.30253	0.37605	0.015224	0.057602	0.030348	0	0.003119	0.036	1.8158
1320.9	0.0034432	0.52842	2.0588	0.29496	0.014393	0.028751	0	0.060428	0.036	1.2947
1324.2	0.0085847	0.095905	2.4463	0	0.00085622	0.024847	0	0	0.0033706	0.72538
1327.6	0.0072781	0.40655	1.5297	0	9.9396e-06	0.001122	0	0	0.035076	1.0209
1331	0.012828	0.15019	1.9822	0	0.086708	0.030858	0	0	0.00062917	1.4008
1334.3	0.016991	0.25134	2.2786	0	0.0070427	0.0025064	0	0	0.0061131	1.3459
1337.7	0.016404	0.70825	4.9167	0	0.0082031	0.0005236	0	0	0.0056394	2.4229
1341	0.0017888	0.36428	4.9366	0	0.014673	0.0005236	0	0	0.054072	3.4915
1344.4	0	0.58302	3.1805	0.40782	0.0068226	6.3089e-05	0	0	0.028338	2.3344
1347.7	0.010615	0.26853	2.2214	0.93587	0.0015926	0	0	0.0055933	0.024	0.59187
1351.1	0.013693	0.11237	2.1727	0.96331	0.013593	0	0	0.0070611	0.023864	0.38486
1354.4	0.01151	0.077411	2.3925	0.71508	0.073736	0	0	0.0052416	0.022964	0.69154
1357.8	0.0081863	0.055102	2.778	0.3818	0.15449	0	0	0.0027986	0.021041	1.1033
1361.1	0.0045301	0.043512	3.2979	0.099146	0.22297	0	0	0.00072674	0.017887	1.4525
1364.5	0.001269	0.041332	3.9736	0	0.22682	0	0	0.0042678	0.011776	1.5726
1367.8	0	0.03644	3.8255	0	0.038125	0	0	0.020583	0	1.3326
1371.2	0.0033868	0.031577	2.1276	0.42597	0.034372	0	0	0.013959	0.011814	1.0905
1374.5	0.0070547	0.058475	1.0143	0.94679	0.046592	0	0	0.025048	0.024609	0.94859
1377.9	0.0014143	0.06033	0.3247	0.22931	0.0055449	0.00039572	0	0.016273	0.0023441	0.64799
1381.2	0.0055997	0.079803	0.31715	0.30076	0.0024406	0.35138	0	0.044051	0.007776	0.70216
1384.6	0.0029248	0.18477	0.19519	0.12167	0.0033577	0.98982	0	0.003915	0	0.75952
1387.9	0.0031457	0.25261	0.14181	0.11373	0.041106	0.99112	0	0.010205	0.0015491	0.83646
1391.3	1.6921e-05	0.50063	0.1103	0.012538	0.29692	0.97112	0	0.00065049	0.011764	0.89606
1394.6	0.00086	0.86617	0.089832	0	0.0082694	0.26918	0	0.032947	0	0.65361
1398	0.00086	0.71094	0.082142	0	0.015943	0.97726	0	0.031201	0	0.48506
1401.3	6.9794e-05	0.89985	0.17676	0	0.0012942	3.7634	0	0.12746	0	0.64761
1404.7	0	0.91121	0.74641	0	0	3.2057	0	0.074934	0.031367	1.0008
1408	0	0.59068	3.4486	0	0	3.9548	0	0	0.072	1.176
1411.4	0	0.55585	5.4709	0	0	3.2775	0	0	0.092478	1.266
1414.7	0	0.40449	6.7803	0	0	1.1912	0	0	0.086067	1.4487
1418.1	0	0.087419	6.1671	0	0.0059349	0.17171	0	0.00088491	0.037931	1.7662
1421.4	0	0.22474	4.6221	0.18529	0.0014503	0.0077425	0	0.054858	0.001472	1.2913
1424.8	0.0026421	0.12776	1.5327	0.047964	5.903e-05	0	0	0.067205	0.036867	0.59555
1428.1	0.0020915	0.20314	0.25275	0.9161	0.079548	0	0	0.090522	0.019776	0.54854
1431.5	0.003438	0.2077	0.071269	0.39267	0.29382	0	0	0.083062	0.035972	0.61833
1434.8	0.0033752	0.2381	0.026081	0.00037212	0.1252	0.0059955	0	0.051191	0.016896	0.99146
1438.2	0.0017562	0.46586	0.084557	0.11623	0.0029493	0.51359	0	0.01708	0.0047482	1.5973
1441.5	0.00068853	0.77114	0.41918	0.27199	0.0027967	1.2145	0	0.00076067	0.011733	1.8312
1444.9	0	0.88998	2.0339	0	0.001154	0.33876	0	0.008263	0.0086998	1.3294
1448.2	0	0.62655	4.1497	0	0.0019492	0.028676	0	0.0034032	0.010491	1.2286
1451.6	0.0022986	0.29033	4.2075	0	0.0019611	0.011122	0	0.015746	0.011101	1.6781
1454.9	0.0053939	0.25333	2.4265	0.0078711	0.0069245	0.24263	0	0.026096	0.010752	1.7022
1458.3	0	0.18395	1.3338	0.28417	0.0217	0.97045	0	0.035627	0.010627	1.2892
1461.6	0	0.30423	1.3896	0.85116	0.0075284	1.0323	0	0.023985	0.016128	1.1118
1465	0.00036746	0.19627	0.079325	0.37693	0.0031876	1.8196	0	0.0012216	0.00031319	1.4478
1468.3	0.0025318	0.47505	0.56226	0	0.0027659	0.86047	0	0.0095765	0.0032049	1.6858
1471.7	0.00086	0.28929	0.55254	0	0.029903	1.9842	0	0.010141	0.004955	1.9831
1475	0.00086	0.24195	0.27426	0	0.0077817	1.9766	0	0.003327	0.0054	2.197
1478.4	0.0067811	0.24517	0.057427	0.0029048	0	0.113	0	0.0019443	0.0054146	1.5276
1481.7	0.0019196	0.4825	0.022595	0.13215	0	0.058235	0	0.0029783	0.0064764	0.99208
1485.1	0.0008479	0.24421	0.027889	8.8122e-06	0.0040099	0.030303	0	0.0063328	0.0084473	1.7235
1488.4	7.4237e-05	0.13959	0.0056583	0.031803	0.037743	0.003093	0	0.0059836	0.015795	2.4118
1491.8	0.001687	0.25381	0.0018759	0.16482	0.13281	0.12162	0	0.017304	0.0077754	1.8149
1495.1	0.00097102	0.45755	0.00186	0.021552	0.072605	0.018056	0	0.0030732	0.0021995	1.138
1498.5	0.0023105	1.2796	0.0035554	0	0.12311	0.13325	0	0.0032243	0.014281	1.4242
1501.8	0.0033348	4.3717	0.0022618	0	0.041013	1.2355	0	0.003638	0.04309	2.119
1505.2	0.0030045	5.0411	0.0032374	0	0.0065545	3.7559	0	0.011267	0.037197	2.0722
1508.5	0.0014584	5.0594	0.0072574	0	0.00061697	9.2672	0	0.032903	0.0056676	1.6058
1511.9	0.000196	2.3961	0.0026188	0	0	48.383	0	0.0193	0.014203	1.6214
1515.2	0.00038496	2.282	0.056643	0	0	57.913	0	0.0029939	0.045759	1.6467
1518.6	0.0023692	3.7758	0.20086	0	0	30.241	0	0.0061254	0.079974	1.549
1521.9	0.0040537	3.4808	1.128	0.59451	0	45.866	0	0.017769	0.074873	1.9025
1525.3	0.002657	2.7804	1.651	0.80186	0	56.145	0	0.025775	0.064927	3.0213
1528.6	0.0036184	0.50377	1.1234	0	0	0.10251	0	0.10906	0.079448	2.2692
1532	0.010021	0.64633	1.1888	0	0	0.14299	0	0.099478	0.14124	0.29805
1535.3	0.011572	0.43948	0.13316	0	0	0.61751	0	0.00071071	0.3293	0.87465
1538.7	0.0090715	0.46555	0.031544	0.0025183	0	2.2225	0	0.0099198	0.0576	2.3276
1542	0.0072685	0.23719	0.038541	0.018726	0	2.6624	0	0.02829	0.076989	0.27961
1545.4	0.0056881	0.66245	0.31494	0.0009678	0	0.92088	0	0.0032259	0.050859	1.0481
1548.7	0.00058534	0.63962	1.5668	0.0019038	0.05993	2.004	0	0.032165	0.037461	0.17372
1552.1	0	0.75376	4.8423	0.055101	0.030939	0.17158	0	0.048286	0.05398	1.1611
1555.4	0.00057792	0.79544	0.73694	0.32842	0.12193	0.025836	0	0.031714	0.03047	1.8143
1558.8	0.020408	0.67346	3.7573	0.28702	0.016853	0.00014682	0	0.042133	0.046611	2.3308
1562.1	0	0.64929	1.7531	0.097212	0.025277	0.00017942	0	0.014143	0.040902	2.0679
1565.5	0	0.58164	0.63892	1.7464	0.060694	0.18799	0	0.051024	0.093156	1.8245
1568.8	0.0050943	0.32467	0.019261	0.79585	0.016224	1.6188	0	0.0049495	0.017217	2.0292
1572.2	0.004379	0.4473	0.15247	0.37247	0.01559	1.839	0	0.019255	0.020758	2.1915
1575.5	0.0015122	0.45478	0.45609	0.077631	0.0077718	1.9499	0	0.065424	0.0216	2.227
1578.9	0	0.26411	1.027	0	0.26635	0.97027	0	0.039604	0.013928	2.352
1582.2	0	0.079127	3.578	0	0.069542	0.097262	0	0.065959	0.014969	1.913
1585.6	0.0018087	0.016608	2.1199	0	0.070141	0.02183	0	0.03182	0.0088699	1.1305
1588.9	0.0013867	0.022694	1.1153	0.010869	0.11863	0.018776	0	0.0030032	0.014797	1.0072
1592.3	1.5245e-05	0.034347	1.5553	0.01466	0.077468	0.11499	0	0.0054323	0.048899	1.0834
1595.6	0.002676	0.03186	1.7284	0	0.013443	0.16137	0	0.006412	0.063192	1.0607
1599	0.002681	0.042463	0.59108	0	0.042455	0.094874	0	0.00097371	0.043081	0.90917
1602.3	0.00044	0.15606	0.18957	0.046322	1.1556	0.10851	0	0.0057598	0.030876	1.0155
1605.7	0.0014096	0.49885	0.049564	0.072839	9.6517	0.15669	0	0.0091071	0.044263	1.6244
1609	0.002976	0.93637	0.011746	0.018115	13.215	0.22946	0	0.010233	0.13509	1.8327
1612.4	0.0022443	2.4862	0.0017755	0.17705	1.9635	0.18947	0	0.019027	0.25902	1.6845
1615.7	0.0018386	4.6411	0	2.2358	0.017218	0.087799	0	0.030603	0.0073344	1.6756
1619.1	0.0023741	6.2177	0	11.78	0.0014174	11.917	0	0.028373	0.0020465	2.3852
1622.4	0.00066048	6.9491	0	2.4724	0.21017	61.756	0	0.0086689	0.010752	2.7119
1625.8	0.00055202	4.6591	0.00041939	0	1.4342	53.262	0	0.06357	0	1.8959
1629.1	0.0039315	4.1174	0.0019161	0	0.22368	63.125	0	0.094585	0	1.6066
1632.5	0.01032	3.4149	0.001745	0.0022354	0.49302	37.486	0	0.19005	0.013971	0.72276
1635.8	0.01032	1.5665	1.2152e-05	0.11957	0.42019	32.511	0	0.20938	0.025637	0.17987
1639.2	0.003456	1.0543	0.0018523	0.46548	0	0.46992	0	0.097453	0.039988	0.42847
1642.5	0.0085848	0.45528	7.9922e-05	0.020084	0	0.2024	0	0.32992	0.088003	0.6313
1645.9	0.014285	1.7916	0.005181	0	0.025138	0.11094	0	0.29925	1.088	0.80628
1649.2	0.027635	0.21941	0.023714	0.039453	0.3088	0.0078017	0	0.13408	0.25004	0.93499
1652.6	0.026823	0.012984	0.024906	4.8856	1.8918	0.11586	0	0.021693	0.073796	1.0874
1655.9	0.015801	0.012957	0.0096424	7.4462	0.38919	0.07359	0	0.031369	0.10766	1.229
1659.2	0.01783	0.01051	0.0040874	3.0509	0.21495	0.11482	0	0.049426	0.22474	0.84507
1662.6	0.0083527	0.0072246	0.0025301	0.27027	0.24844	0.057063	0	0.11633	0.15811	0.24152
1666	0.003315	0.017171	0.00039624	0.066421	0.35324	0.060793	0	0.054596	0.049382	0.22578
1669.3	0.0021387	0.013566	0	0.096582	0.16066	0.25443	0	0.026795	0.024634	0.22981
1672.7	0.0052225	0.0063856	0.0021381	0.63988	0.0016901	0.46248	0	0.092695	0.041827	0.25711
1676	0.018059	0.0078785	0.00186	0.51933	0.24706	0.39755	0	0.28125	0.0449	0.36477
1679.4	0.022687	0.0096186	0	0	0.31414	0.17229	0	0.72386	0.044657	0.4325
1682.7	0.031016	0.010536	0.0018705	0	0.027717	0.059307	0	0.76705	0.057321	0.35352
1686.1	0.045486	0.023888	0.011243	0.32922	0.013988	0.091482	0	0.46724	0.053489	0.1646
1689.4	0.049274	0.365	0.035224	1.0096	0.02986	0.24671	0	1.8882	0.17303	0.16534
1692.8	0.054033	0.92395	0.12315	0.29053	1.3811	0.24671	0	3.4841	0.41004	0.207
1696.1	0.018967	0.18067	0.42035	0.017416	6.5294	0.29255	0	0.83056	0.031909	0.20723
1699.5	0.010471	0.20171	0.78219	0.090699	0.23599	0.4846	0	0.48466	0.026012	0.21565
1702.8	0.014589	0.14899	1.2738	0.00068249	0.19417	0.22461	0	1.1252	0.035339	0.35496
1706.2	0.010862	0.14125	1.3527	0.1015	0.12006	0.98843	0	1.3214	0.048869	0.18809
1709.5	0	0.055441	0.32654	5.9129	0.024774	0.019974	0	0.29034	0.020277	0.19725
1712.9	0	0.099041	0.11568	7.6559	0.15956	0.18961	0	0.69442	6.0651e-05	0.13626
1716.2	0	0.1342	0.71888	1.6674	0.058741	0.49213	0	1.8779	0.019657	0.18282
1719.6	0	0.078699	0.47525	0.029721	0.061075	0.32234	0	0.082582	0.035621	0.15047
1722.9	0	0.063723	0.46868	0.093463	0.16568	0.64088	0	0.11007	0.012676	0.12006
1726.2	0.00039939	0.10271	1.2356	0.097461	0.065303	3.6662	0	0.16531	0.020425	0.13712
1729.6	2.1381e-05	0.14896	1.002	0.9931	0.11508	0.42653	0	2.7647	0.58374	0.15799
1733	0.0063536	0.029045	0.34953	0.69321	6.6276	0.24671	0	0.7653	0.12527	0.16957
1736.3	0.0010936	0.055879	0.68678	0.052922	1.3196	0.46001	0	1.5609	0.24141	0.23618
1739.7	0.00081628	0.13285	0.34339	1e-06	0.2141	0.34619	0	1.0575	0.21928	0.22392
1743	0.0008385	0.17461	0	1e-06	0.16064	0.60909	0	1.775	0.063903	0.17875
1746.4	0.0058873	0.32343	0.0023433	0.73605	0.045934	0.37824	0	1.5726	0.021266	0.172
1749.7	0.0054268	0.16357	0.0014902	0.77736	0.10348	0.10055	0	1.2476	0.27599	0.4755
1753.1	0.00088736	0.0034236	0.001732	0.17465	0.12298	0.34991	0	1.4184	0.3241	0.52687
1756.4	0.00078	0.0021506	0.011981	0.0097769	0.05888	0.47497	0	1.1603	0.064718	0.21231
1759.8	0.004467	0.0006479	0.025816	0.080706	0.10557	0.38444	0	1.4785	0.078911	0.18123
1763.1	0.00081613	0.008015	0.014635	0.026712	0.1322	1.7352	0	0.9872	0.1007	0.21456
1766.5	0.0018087	0.01273	0	3.9168e-07	0.092325	3.6737	0	1.1539	0.022153	0.28723
1769.8	0.00045255	0.0022146	0	0	0.17507	1.7969	0	0.75384	0.12448	0.32679
1773.2	0.0020629	0.0037052	0	0.062503	0.10923	9.8153	0	2.3548	0.30254	0.38239
1776.5	0	0	0	0.33848	0.023686	45.648	0	1.5757	0.045908	0.36097
1779.9	0	0	0.00097497	0.32561	0.014309	22.912	0	1.3174	0.069733	0.37153
1783.2	0	0	0.008503	0.20256	0.050872	20.601	0	1.841	0.088192	0.38977
1786.6	0	0	0.16668	0.0019726	0.1271	26.843	0	2.4842	0.16706	1.1569
1789.9	0	0	1.6671	0.076891	0.085099	18.357	0	1.9265	0.11048	1.1056
1793.2	0	0	5.6906	0.22613	7.4207e-05	1.0143	0	0.19209	0.0092246	1.3454
1796.6	0	0	33.21	0.0064036	0.0064226	0.017832	0	0.21855	0.036991	1.527
1800	0	0	13.038	0	5.4452e-06	0.061139	0	0.67748	0.031205	1.4561
1803.3	0	0	3.4595	0.38904	0.0101	0.061183	0	0.55458	0.22636	1.501
1806.7	0	0	1.3959	0.015944	0.016421	0.073383	0	0.7729	0.11311	1.505
1810	0	0	2.0655	0.19718	0.0025811	0.36213	0	0.83023	0.12323	1.5334
1813.4	0	0	2.4736	0.028159	0	0.33227	0	1.5211	0.16966	1.8679
1816.7	0	0	3.4535	0	0.0036994	0.36403	0	3.2293	0.22152	1.8095
1820.1	0	0	4.9802	0.012601	0.0051314	0.32251	0	3.1746	0.2379	1.4621
1823.4	0	0	5.0325	0.050222	0.00072379	0.098043	0	1.2671	0.28847	1.5118
1826.8	0	0	5.123	0.021215	0.0051531	0.061183	0	1.9719	0.40672	1.6641
1830.1	0	0	3.3603	0	0.0038206	0.20916	0	1.6028	0.35299	1.6092
1833.5	0	0	0.41805	0	0.0048653	0.31471	0	1.082	0.39283	1.5015
1836.8	0	0	0.0027037	0	0.019454	1.7034	0	1.9094	0.47883	1.4075
1840.2	0	0	0	0	0.033354	7.2048	0	1.9789	0.51473	1.1113
1843.5	0	0	0.0014713	0	0.040917	9.8013	0	1.7249	0.63655	0.82032
1846.9	0	0	0.0045955	0	0.042935	10.494	0	1.8535	0.45913	0.77008
1850.2	0	0	0.0070004	0	0.058418	16.388	0	0.85705	0.39186	0.8437
1853.6	0.017217	0	0.29542	0	0.082541	19.195	0	0.30121	0.4622	1.1875
1856.9	0.17325	0	4.7088	0.034483	0.17387	13.775	0	0.58199	1.0311	0.58506
1860.2	0.015154	0.00020306	7.7322	0.41678	0.0080245	0.040426	0	0.64285	1.2643	1.7074
1863.6	0	0.0099073	12.656	0.67312	0.0058564	0.13688	0	0.80209	0.49624	1.8381
1867	0	0.0022552	7.72	0.23543	2.5734e-06	3.978	0	0.88029	0.25067	1.2833
1870.3	0.0001414	0.000111	2.6565	0.22526	0	13.089	0	0.13785	0.1266	2.1027
1873.7	0.0086292	0.0067742	0.69065	0.10351	0	5.5483	0	0.044104	0.25276	1.1866
1877	0	0.001467	0.19524	0.04	0	11.953	0	0.18741	0.1068	1.192
