"V1","V2","V3"
0.8,0.2,8
0.981928436871346,0.0197050041970212,7.49801446721762
0.998565337890762,0.00172025049245836,6.68735669255512
0.999801194994419,0.000263956966497574,5.93466739620863
0.999950728401977,7.11377870537468e-05,5.26417068781395
0.99997946122679,3.17633388386659e-05,4.66907595181896
0.999986435947324,2.22089728897387e-05,4.14118429589834
0.999986541443145,2.31179175050625e-05,3.67296552630611
0.999980853410506,3.42505777303828e-05,3.25769998875346
0.999962523377796,6.94017318754682e-05,2.88943298171391
0.999902676242553,0.000185661414653844,2.56293421828205
0.999675192114544,0.000635663446612467,2.27377080788541
0.998643984607392,0.00271265385403837,2.01891853602947
0.993042178860732,0.0141714140607875,1.80025850119557
0.955245964972714,0.0917252972260277,1.64458175161174
0.574866720061598,0.742841296512171,1.68064239567595
0.00496669318225145,0.318095249067125,1.89052136291231
0.583540338207021,0.0745821579064879,1.81189569509945
0.733558986395855,0.497965828559381,1.79778835088937
0.00605329343207261,0.49729724298821,2.03695012396309
0.329582489910285,0.0673859430963808,1.99885290659326
0.825388953979993,0.333520766109399,1.93748195218871
0.0168196376128248,0.761474125350812,2.17523537528734
0.144278315214419,0.0751156464017974,2.20544193793249
0.878386032905383,0.227275190791,2.10263599895997
0.109889214655457,1.02163880399466,2.30240293958216
0.0553380789786688,0.107227614790479,2.43041284274954
0.903631254446047,0.159068118042271,2.29711649835808
0.405669831380564,0.896509721199791,2.42727482347348
0.0225587240627232,0.188605819716383,2.66664505848242
0.889937142669484,0.115544443717646,2.52625124330556
0.660151877681361,0.58725326339844,2.57066458442728
0.0149007447768444,0.380330368370992,2.8938832831168
0.757545083432872,0.0898563393108529,2.79774935678929
0.805374459716281,0.353132291564277,2.75375164764425
0.0453916221570393,0.775493881935262,3.07696482143433
0.364632418025939,0.0864582365695174,3.12083100315241
0.88149810904285,0.213665127624783,2.99827624560697
0.380707576620057,0.864530107608588,3.20662594212056
0.0734840956162822,0.164317600817023,3.48747301947967
0.90882043048405,0.139181505919953,3.32841998782376
0.728163925443189,0.459375715993875,3.37191262633987
0.0482833314552615,0.590010760785101,3.78336547816414
0.724491452424683,0.110574946186979,3.77382663253279
0.866264434535881,0.230552392181868,3.67781107941198
0.515180101956218,0.702245123169889,3.8974209660429
0.0947045607118094,0.26726731008769,4.3092821922772
0.890882257202598,0.151605835990425,4.20360413569381
0.827656625665481,0.283598496458684,4.18443219961462
0.49295731756479,0.68583525594562,4.47744800703365
0.178062563413812,0.309373903135362,4.93770769129847
0.861173341005795,0.195630010012136,4.9277183871428
0.839851047565283,0.247826435170287,4.93390291453424
0.751642556789878,0.369469741090175,5.08255734185411
0.528886327542336,0.585440789023911,5.47264932013521
0.386837183681866,0.481602283346211,6.01561013063857
0.72941808646539,0.319470063466492,6.34390864183958
0.853600392160335,0.193952211453067,6.44906358312549
0.948029202574592,0.0698621103456522,6.19562491199721
0.986026103847354,0.0195018102358495,5.65628805101458
0.995331964076904,0.00692951586439719,5.0630076063521
0.997656730832584,0.00369460148826051,4.50818886444689
0.998218429294044,0.00296030838086255,4.00861228193741
0.998014825676347,0.00344961256220132,3.56410936683698
0.996876923987672,0.00563733407336954,3.17197302551902
0.993281424664959,0.012522400500903,2.83197030684705
0.980539941043934,0.0372040388695866,2.55450818213253
0.920963566607567,0.152225684683746,2.39063161795424
0.461566196290365,0.83724399357596,2.51010403303177
0.0214594368806662,0.210939871195262,2.77326150423224
0.883510924713071,0.111172729452632,2.63348140988056
0.69881515227752,0.52694378176771,2.66134783644909
0.0169529804489931,0.447665281846524,2.99987318213584
0.70809412229571,0.088189839362741,2.92384658192721
0.828413952026172,0.311253849437867,2.86038050576725
0.0898151172587527,0.88205966949436,3.16867208910955
0.267975147768382,0.0948262026239151,3.27084649437928
0.893498652701345,0.188747654491378,3.13156883609939
0.513766925751592,0.738144799302462,3.29542566159841
0.0496194340328368,0.236762507523565,3.64681571840927
0.899618533784395,0.127263160131327,3.50273088866017
0.789311747000959,0.361287789587889,3.49741177080168
0.124289082015857,0.811465349883395,3.87882468131063
0.480845900888013,0.120399475060206,4.00484181952557
0.886818328553739,0.191273181969712,3.87974165469512
0.683226841475073,0.500738144346807,4.00243036824141
0.0911553005983049,0.563491689180098,4.47629757817627
0.795352505874119,0.153825026205985,4.51884444655916
0.863043677990415,0.221583964540536,4.45524299996007
0.720085474765557,0.428979112120738,4.59481393684039
0.268909116701453,0.704360782702615,5.06902054987776
0.582072692041601,0.254874174136234,5.39601747530669
0.8380606915331,0.236561883582947,5.44826118574351
0.842624847395059,0.23123623502557,5.49068842664433
0.853886069822567,0.2145882572455,5.51133494046843
0.875138017324784,0.184222451413195,5.48082004934739
0.903360826030538,0.144094955999586,5.36676269366333
0.930701985292103,0.10511592195357,5.15311733721248
0.95010848175959,0.0775612052695064,4.85807790742086
0.959722191045572,0.0645377290260574,4.52519160440378
0.960038040197734,0.0660827154968798,4.19990418410198
0.948277283098242,0.0879519685622892,3.92364594496061
0.907609122393031,0.159613247488412,3.75266591166805
0.743878030906721,0.422049754854426,3.80897375455083
0.109333728052441,0.709356371012175,4.24519238551719
0.663398202680471,0.139355656621498,4.34480500560061
0.875411017380969,0.204938679346382,4.2501623415106
0.720365398872836,0.436678028774608,4.37030150096728
0.200630307985936,0.705543958062242,4.84417013729423
0.646335330572145,0.207476687970727,5.07797889249426
0.855586752160489,0.220173382048207,5.06547405603115
0.818898357783301,0.274325353282437,5.12172905832004
0.735069741519735,0.383027040813946,5.31262380044
0.563274795886731,0.541487991570196,5.7084008946527
0.465917574873113,0.500111731134269,6.24130070312963
0.700697421663568,0.340053706689408,6.63511231677284
0.866486110183171,0.170811284134093,6.73585342549139
0.965955703832397,0.0442645340218723,6.37143721279278
0.992801989723834,0.00986779600383686,5.74856800795415
0.997851525768443,0.00316096802918881,5.12145965451231
0.998986131754516,0.00158979902480033,4.55030614743359
0.999260936767975,0.00122340161387444,4.04011638261579
0.999202815304546,0.00138152741909837,3.58687296986751
0.998780165858115,0.00219790940696598,3.18561527908926
0.997448452141832,0.00475211389571903,2.83265764755911
0.992906722540046,0.0135824662051113,2.52863489497956
0.973911205798635,0.0509848726932963,2.28983343635127
