"N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","N11","N12"
5.65829711141867,37.7501313492287,25.4209862819623,4.53718385870655,33.1844372596457,1.30669144661778,0.916857603672713,3.42011736900324,2.29318732025376,0.250425899179289,0.455308011491719,0.116906596567168
5.08617177844494,38.1530576705592,29.7317234799002,6.57001820602883,26.705800719444,1.03015203873764,0.610877855100269,2.75793374708664,4.01179007465451,0.262363038406514,0.424705857637877,0.146759991334293
4.38477684747813,37.1032102664519,32.6330789739191,8.57270983911045,24.2995716958958,0.841871600203655,0.45248313710875,2.11301605764185,4.14418581127385,0.311761955436045,0.374458477629538,0.172592370313192
3.8689854602735,33.0713278931975,32.9543408618202,9.7759725497071,28.5312148503664,0.71158786195114,0.43338609472197,1.65397088397303,3.77959527100509,0.367868659147139,0.333037626255737,0.190262098405539
3.99381291700067,28.2035658253687,31.7349675017586,10.5998060214404,34.3741154576112,0.700773545312891,0.568124454244024,1.49689132803056,3.29601077214257,0.412404476693691,0.297257174363534,0.19984332688932
4.73208426601913,23.3650056121246,29.6206000779248,11.1171415496288,39.9938229185683,0.789605799417969,0.942132501131092,1.54060347567015,2.79097032017106,0.446972013510421,0.257515713758542,0.203146892583302
6.29079247664935,18.6791965169706,26.6039416331242,11.1912226038731,44.5698428979229,1.00541458375347,1.77218576731998,1.78290742527258,2.27938710573923,0.464656957622104,0.215045846564991,0.198338501029192
8.22412377252739,14.3583352298621,22.9009322426104,10.76598858035,47.3527008946487,1.3895918053854,3.30681807196038,2.2327761958622,1.78883327891628,0.461253388403085,0.17245480569332,0.18519286891486
9.23296921938657,11.8537598015134,21.2901784791304,9.37719571666205,46.2387329265166,1.67938840064636,5.30522806144695,2.81143690077513,1.5093383513653,0.439310853462757,0.148852100004033,0.155151808866371
8.94118047701615,11.6218404794278,23.8101227397266,7.91289608163755,44.0202069832362,1.61215742310068,6.17731774096991,2.52318942550041,1.51613079944882,0.429863964670676,0.14734597072831,0.125573808663207
9.17787468724232,10.0487078959371,21.6801165271397,7.64695792172118,48.3029749598506,1.62388540712108,6.16463839163237,2.33453214565976,1.29790377431369,0.418696853094187,0.132984691836313,0.117045176745572
9.52153690220943,11.9104926633664,22.1494444767271,6.31103298788889,44.8077625520919,1.80780077905029,6.63750096229887,2.84703765102479,1.2501822045658,0.357274277572768,0.166259452994261,0.0929257077568696
8.35895227554089,11.8326433831688,24.8228237757627,5.90900249350464,46.3186481881688,1.52051085971589,6.09565358249424,2.21813688156028,1.50270334594447,0.391475936556884,0.149313993209902,0.0832169908691977
8.23385450656935,12.149081193912,22.6161478993495,5.96828162350092,49.2174887947851,1.51484613411237,5.75386032158565,2.04284556127741,1.34451772335728,0.359176550899948,0.152350518821776,0.0949930339435194
8.93488750909822,16.2556812440707,18.0289951385723,5.20900073137047,48.1548126074854,1.85795113798493,5.74223410863676,3.10246181056644,1.09488270633767,0.275075218672877,0.190616959318283,0.0900545648388784
8.52157151343795,18.8065227168976,22.3088417795818,4.05075609886806,41.9744552726641,1.83388159404525,5.73298410524978,3.49582046686969,1.17415919943539,0.246073386555898,0.251628900221979,0.0673281779107465
7.43521845377959,18.56134331171,24.8289819055943,4.05284450870085,43.9354567889056,1.53322902594878,4.96712885596626,2.70812207591305,1.70827936255548,0.289733608956126,0.224579011693778,0.0643189178597105
6.32915155291034,17.8390641496399,26.864496613387,5.17037226450038,45.6013145299589,1.25146989134588,4.12535379247739,2.05079801054765,2.20908737180738,0.40143024277163,0.195478972043182,0.0738694487210749
5.96969365653914,16.126363730126,25.5159181596853,5.54728010169842,50.1215152566786,1.14276795970113,3.81243816802515,1.72787660733024,1.96560201515718,0.415749619711102,0.178229121331674,0.0821313954774139
6.54057355145242,20.7561224034488,20.1151875663655,4.90747805631118,49.6465538899905,1.44537605410219,3.87991347976545,2.58127970092307,1.58265185003176,0.314972523102507,0.217809402839297,0.0971752215025944
7.10427510452286,26.6824793053063,16.222285141572,4.36334823327698,48.2066056980916,1.42807142314163,3.15153778751266,3.96867795702298,1.30405554046581,0.243953789492695,0.276537572564704,0.0980187443232451
6.68671583216802,30.4578385142138,19.071899713993,3.29768334841827,40.6107378603633,1.34166714211392,2.85374979208925,5.76642200050572,1.32399788326418,0.210161555475687,0.523395518270121,0.0712836734909345
6.10172750296542,32.7457165574186,22.8501472640718,2.62415096391036,36.2671679251388,1.22681445992742,2.90540830641709,5.20057299468686,1.46615712841067,0.192793892243594,0.551404065000075,0.0545013948808732
5.41830568850117,32.9356840279577,25.9472040787937,2.9763792084945,35.3397269759265,1.04337328804921,2.28360859677046,4.0945047702363,2.4658713614206,0.239958417001484,0.500985181450017,0.0586589509823051
4.8287282030453,33.2546787638935,29.5847308445473,4.25077088548275,31.3472658174654,0.886716905041199,1.65432819186432,3.23435850937912,4.305271421234,0.281563377142168,0.456836074455463,0.0717333844635444
4.11409519313472,31.7221471683143,31.8817108977749,5.40493597521429,31.7697458713448,0.724398243296556,1.3457696007681,2.45132978848057,4.3517530409865,0.357102907156786,0.398003299910978,0.0831149404732777
3.78647555241708,27.5244007149712,31.2778670162946,5.97724324303197,37.8886603637881,0.637941061087604,1.33220087279338,1.99493978099379,3.86205648804163,0.408440336379732,0.354718169689777,0.0890141958309098
4.18165302647599,22.8986208178726,29.3268967503135,6.29937798477305,44.307407463651,0.671047121323227,1.61425546509835,1.92260540091942,3.28429447420543,0.444857684432467,0.308631099485573,0.0909176275248224
5.31579112637379,18.445512636391,26.5566301178044,6.39699152182977,49.8326057850814,0.810013485346995,2.18478240022344,2.11373229570596,2.70298978241234,0.46658472040847,0.259751553209926,0.0895316517622714
6.03535527500099,19.3605581675792,21.4120337076019,5.78882775094828,50.4189134557144,1.24891260105496,3.14852368752279,2.95435565005942,2.18313866154766,0.36794801125491,0.27501756722659,0.100289276987519
6.26295349704306,24.7812745949534,17.2064304335208,4.84623334919223,47.2160248571608,1.6267224350464,3.40743115898692,4.71039384516006,1.78057870593278,0.279385813418482,0.34614283436196,0.0929862066995358
5.84413945086021,27.8059781275762,21.3708035492855,3.73464136684167,40.752553819695,1.55699442713719,3.4284663936137,4.86111336598311,1.89715870726854,0.247456603438014,0.421776902316113,0.0689121987900207
5.21090868489258,28.0908420698332,24.381103626437,3.83979295990913,40.3068082066995,1.3294784682981,2.75682767148285,3.84174367541122,2.84873450553602,0.293862625641786,0.384808943617656,0.0676064313241703
4.5705641005049,27.878363544206,27.2986602892737,5.07083793025175,38.8940323416437,1.11721331659036,2.14843187702304,2.99053418403974,3.51891524288525,0.378006850378233,0.345277973907894,0.0805893938382178
4.11842718736671,24.8475659926849,27.5621722550649,5.78174239147734,43.4000148118581,0.963794811157698,1.91513955984714,2.38660096038232,3.20913507787944,0.445964709494908,0.307345148181275,0.0887158109047456
4.58269417416843,20.3906919329998,25.4642175358316,5.99824221593341,49.9211554837934,1.02131560192285,2.11298468262384,2.31633999443563,2.69140521195809,0.474561509537515,0.263668893458886,0.0892209862328253
5.05404876495519,23.3076819673923,20.2019274103406,5.34242055559243,49.794783121637,1.46598564022381,2.68151831317151,3.10855518688813,2.17360058971352,0.361750259750839,0.296899906394775,0.103005195538567
5.33454613785839,29.911088857627,15.7952778494426,4.54720226092383,47.4296155514669,1.59953576938811,2.38018647946526,4.77643709742159,1.73552171354551,0.271886637787913,0.362319302720233,0.0984755344798293
4.9486611735242,34.2700491672414,19.2612041487683,3.38763593758201,39.4652584915189,1.54765411940459,2.18536869029415,5.85997501800714,1.76840900779718,0.232017264750809,0.540107715988422,0.0706240582262028
4.55308918352364,35.853239335426,22.8035264511644,3.13652512948177,36.7719848338273,1.36409525288681,1.73391555687828,4.77257669549021,2.34695748319162,0.248094316722328,0.509327686704193,0.0625634930044473
4.16136289037899,36.9784336779152,27.1125401048568,4.209008355513,30.8729041793946,1.12045397328064,1.19805397871256,3.9003121258035,4.32483447301516,0.273079352229464,0.482119138363114,0.0770942823056481
3.6930292703745,37.1098325781016,30.7861930727092,5.81294477308084,26.875737471255,0.921785255480256,0.854057970385685,3.07080306325252,4.81038605030054,0.313467280262892,0.438031573752358,0.093877172418445
3.18027365642909,34.2539985658748,32.2399303912383,6.89760664632049,29.2301694709605,0.76090796458621,0.739224319340888,2.35035478963863,4.5454810249211,0.385086788838314,0.385775639749052,0.106784857932476
3.10070012148707,29.4536746868253,31.3234185818632,7.54969235769039,35.565711859437,0.708775303596031,0.827081647012359,2.01742029005481,3.99715643379752,0.435859235933198,0.347260387499681,0.113207991292893
3.44649347170085,24.6129013652835,29.5108256037187,7.99731898082019,41.8144823214382,0.750269231111206,1.15098667988555,1.9559731432869,3.4145639463133,0.477191773879518,0.303530009913607,0.116211559024593
4.29779241001243,19.9452350902571,26.8962193277009,8.17734745507411,47.3703324326836,0.888743002467755,1.80506940984274,2.11190411906635,2.82730051328022,0.504013265414787,0.257036632995824,0.115217716010561
5.42461139359703,16.5695757495109,23.1149574120567,7.88294858103395,50.7711045357137,1.18947523699668,2.93498718243258,2.56430634567938,2.29752146171296,0.464018870309204,0.223294251829984,0.11679468731229
5.7443563645621,20.3690404360459,17.7201769499036,6.76592239728868,48.6894994506232,1.88515041881006,4.10195554229014,3.72833831781668,1.79813343003316,0.342138839835226,0.262848620210155,0.1287485825873
5.71007477962257,25.086506514657,18.0232578503834,5.38824056043949,43.4273056936968,2.05488886989488,4.14429134301874,4.73019589856074,1.6838809364748,0.282240956520869,0.347106575791743,0.10003114552731
5.2608692149023,26.3698021263234,21.4176762076862,4.8420201522964,42.1347850297414,1.8191940560974,3.52789729155819,3.86870711682212,2.15797011714694,0.295740569676757,0.328830318054207,0.0860712941078583
4.6813842695763,26.5822198897179,24.3783403061316,5.89168505725724,40.8266538049634,1.55032053334863,2.7592080861711,3.05177143003258,2.93447595443842,0.38253783964862,0.299395662803744,0.0978820083898922
4.21700592842791,24.2601240521444,25.2067610010233,6.9136378949462,44.0118513982275,1.33702141282774,2.37217003755677,2.43473840133408,2.74575911490653,0.46407123578528,0.2690546377578,0.110145746000352
4.66465477855473,20.3202139012817,22.7982375936821,7.02897247721902,49.7701309913086,1.4339545123594,2.59898068175723,2.3905160077076,2.30921022615221,0.462328632613,0.235731565470224,0.1133452309485
5.01960640750541,24.9587600607958,17.7093386707325,6.11968233786578,48.4633716042454,1.98676602302971,3.05134352387606,3.18985277146415,1.83164505197382,0.345280474183783,0.278688995580844,0.130721543927909
5.26423642286949,31.0982137354732,15.549224353961,5.16554776396925,45.4665141880898,1.93556289598854,2.4482303035571,4.56903807241574,1.60640911415018,0.277759416295198,0.385267539200677,0.113457707010228
4.97165118686895,35.4166942039402,19.6091995676665,3.99127118230665,39.0023767742201,1.83160598010252,1.93119634396711,4.71817238178212,1.71719662253612,0.246738519933568,0.470595811406424,0.0842995943123719
4.62675830124209,37.4093273026331,23.5075565127314,4.33073728190007,34.1683689570965,1.56997193260055,1.38410828780616,3.88179200118981,2.74385821262484,0.278397436884517,0.448747693492812,0.0871688954627525
4.19457262357232,38.0999213501442,28.1257115495108,6.301970982656,27.614676529568,1.2429021772961,0.925546987827637,3.18864489493929,4.30307972343328,0.293127293366033,0.427170522225011,0.111640445861505
3.6511325821612,37.2524525980418,31.1296139683797,8.07314620747093,25.355300747122,1.02760177371856,0.690944441227103,2.46475683905819,4.35516409376528,0.351348089999113,0.380330122793294,0.132786941842197
3.30282065160692,33.1437181112285,31.3743718937706,9.18710796983979,29.7900377896373,0.889857380210641,0.662466317765896,1.97406679028888,3.9646555313296,0.413701985446964,0.342810153303891,0.14627685268579
3.45770647269614,28.177910337347,30.1128659971802,9.92604577091407,35.7575214507552,0.888445993298266,0.855872537991202,1.81009144614267,3.44654730350741,0.462118522147512,0.305005714683049,0.153107439968701
4.06434652717172,23.2502190243572,27.9851024947174,10.3625734223371,41.4023577195403,0.993288830734303,1.36395121377359,1.84907817196789,2.906572358554,0.498510026236292,0.263137591301932,0.154933306476218
5.28198833263209,18.5124063843714,25.0253631627873,10.3830605114064,45.9136624657577,1.22655238992584,2.38235087160196,2.07772054358546,2.36407142239725,0.515780959535741,0.218826107681698,0.150573392168898
6.88481751106111,14.2056168426837,21.5019083517828,9.96862422095425,48.678033565871,1.61315366612832,3.99125220739875,2.48049536446078,1.85204694892901,0.505585184332622,0.175174532595452,0.1403180345316
7.56379550219105,13.3370381159712,16.9983378370192,8.82233795435202,48.2499273829695,2.17992461015405,5.96045751568952,3.2841021153124,1.48434356195861,0.384134920704495,0.172580551433874,0.132711008335117
7.39031773036803,15.5857105474114,19.8977794039899,7.0056129439262,43.0195998119897,2.20170814372585,6.52699407235348,3.58377378986837,1.56587871317234,0.344251561230767,0.204813369397837,0.101253146191122
6.51460276605754,15.522163719753,22.3844158097655,6.9086261320671,45.1993684634154,1.8591886367161,5.70013115437494,2.80258520332072,1.80972243693276,0.397842688353648,0.18470615024575,0.0953731555343837
6.57999092645855,14.500959881508,20.410435909229,7.06863395800681,48.8575271865986,1.87159665102482,5.46205235299836,2.59112786916214,1.57840980664332,0.381330055400044,0.178510071204779,0.105627594172371
7.10308146097151,18.8452407903104,16.0384917653318,6.14726288721978,47.6005666803729,2.36300254996204,5.56799154060348,3.39226808940555,1.26673372812049,0.287994040337695,0.219220471124482,0.100494647439434
6.87402390373895,21.916940963577,19.508137747093,4.92492977282716,42.8490849826896,2.33443233747498,5.22377633406427,3.46759098934728,1.39280180652198,0.265205690363309,0.262487506623394,0.0773373344072661
6.12999308157735,22.1445293222495,22.2593059919222,4.99181881226974,43.7894187666171,1.99356383903633,4.31891662439251,2.74076872472004,2.02353083778136,0.316428400558547,0.239512289355775,0.0748205827763363
5.32998801341547,21.5669492940658,24.4971099175921,6.2275367100327,44.6820004066711,1.66111438653355,3.53390938195643,2.11642271566176,2.25907896610623,0.420425043067507,0.213013533154915,0.0873233153254173
5.36111273531443,19.1463178656541,22.6468146529306,6.48766909944567,49.5264174994686,1.63088437235795,3.40742358464128,1.91039528071364,1.96282593647129,0.420658012138356,0.196741527647952,0.0953062932533909
5.79961433690361,24.2808240679645,17.6678378054804,5.67490401115799,48.4682857939385,2.06824554795201,3.50958069364955,2.61443818720168,1.56374020482024,0.315477602444928,0.237460956721775,0.110829664769173
6.11223853910132,29.4366488705355,17.1215260426512,5.15000007277812,45.2770085118097,1.90754228088938,2.68258245188888,3.69446773165504,1.50912363686014,0.276621129101071,0.359904945996483,0.10388731503001
5.89714813765052,32.1388996953015,22.332742710349,4.45815064607091,39.8779415368989,1.64033761794881,1.93148410463443,3.52213106178678,1.84990569484394,0.278290377991407,0.404268026240558,0.0861973279418528
5.31072843990785,32.8167331650836,25.7687202906093,5.45587818892657,36.1321213153284,1.41425919270101,1.42515809993065,2.80918351064918,3.09003494231753,0.334628720473385,0.372573368292243,0.0986711875871423
4.61288423072326,32.1567557751007,28.5148681102172,7.28834610316237,34.1726317618871,1.17723609600424,1.0914649588077,2.16720156367732,3.36327610453815,0.417305428102797,0.331006622780624,0.117072412309495
4.19474333552937,28.3669692626022,28.4762173763742,8.21337145619034,38.9256627588134,1.02465590019822,1.00656019241776,1.74421204827431,3.03531384119505,0.486512166056574,0.294934357447096,0.127687576671764
4.65369944835331,23.4859005156528,26.5612956736239,8.60812974355641,45.2557769345467,1.08264206045351,1.22901761044073,1.68813438434291,2.56861239716345,0.526911569583906,0.255341258475962,0.129707842301714
5.70090062542054,19.3738187291141,23.5086826193035,8.55407670964296,49.9851850439698,1.31967096856642,1.85736433881998,1.87351806487098,2.12188503473139,0.510122061185422,0.220225348329842,0.131181140171049
6.09569114069114,23.3489279849898,18.1659886150154,7.4054449768873,48.3789224141392,2.06127094839304,2.8082069196179,2.64229116865618,1.67414743646299,0.379047346659915,0.257975088878097,0.149581221861733
6.18422172585206,29.3032804544218,16.5387563693514,6.03374858766453,44.1354495974627,2.39576963479802,2.755430027186,3.51016316425436,1.47481710336702,0.30190251481252,0.338200728868936,0.122519885962537
5.8096071568982,31.9871763412757,20.2920776132837,5.13820346047516,40.5694072479781,2.20758929219674,2.20084281753636,3.02423392055858,1.77234877776974,0.298309273627617,0.339123103727272,0.100050989000098
5.26917462821107,32.9117004116013,23.6040427894278,6.09128855829368,37.0689178614469,1.9165236348173,1.63577263995342,2.4279176795901,2.79362744407189,0.360760466090666,0.314794277473854,0.112221377094661
4.62530568809273,32.509727537037,26.3803076058563,8.10357034363625,34.792012911909,1.61176132574572,1.24446634298637,1.89133301359216,2.99383934977935,0.4479296469032,0.282681323653119,0.134801501140986
4.29539275493173,28.6683755703744,26.3345327013659,9.12831320939641,39.3546767918106,1.43185897516134,1.14294402594187,1.55201439223467,2.70094633483627,0.52199645359794,0.254059676831426,0.147015109838266
4.79493991548803,23.6180861349569,24.43262242594,9.51269181639328,45.4816699125149,1.5220532069106,1.42734951088883,1.51078899725074,2.27418614356246,0.56207834730107,0.218833274163087,0.148506165510974
5.72901866415097,19.8440805569752,21.254797639745,9.29186291979827,49.4421293871734,1.85218569898504,2.25640802990932,1.67405057707757,1.87214369669079,0.522495122846715,0.192337389345072,0.152773558746137
6.10571519539682,23.3208522293221,16.3799929732727,8.02069870782594,47.7043930560332,2.67656376973353,3.39888547089327,2.18858293671864,1.47305543282368,0.38722382006315,0.225712686129131,0.171331189214926
6.24960530472817,29.5730871671801,15.0068535978481,6.57963809851381,43.8585382224171,3.04433428869687,3.18958276454207,2.58688252105796,1.31363268995963,0.312147182289388,0.285231669980656,0.139635273615291
6.10879933745163,33.223552503113,19.1888553785703,5.88616740166366,38.9908094533916,2.67030799410355,2.33256861756532,2.26148438131782,1.67430307437494,0.323627243512096,0.290657630080436,0.119626570355349
5.72019849316585,35.2205935722576,23.1815750892722,7.31425085383601,33.3230919147187,2.23368803738264,1.63647710138299,1.87231605496832,2.65296064152244,0.363694421004827,0.279079488876351,0.140488744836918
5.16090408211226,35.9064651587606,26.8121751523292,10.0602225772921,28.3025881380521,1.83606384528913,1.14201445538095,1.49626298328179,2.89982595485961,0.405754168805877,0.257753205064246,0.174351178311764
4.60747576836368,32.8673441093617,27.8593976343252,11.8241189995348,30.3234476480617,1.56969610757024,0.97833833083836,1.18389454775109,2.71700077554907,0.491687915217778,0.232381434921617,0.197620522796111
4.87444194742882,27.6836094758282,26.4719268508568,12.6393133228548,35.9919979975163,1.58335453915595,1.18618302607912,1.09622773040202,2.33969582132509,0.543298689048798,0.204778986171491,0.204683232427056
5.82522859558309,22.4574786525651,24.1542577092093,12.9396419272777,40.8265602226982,1.79907838070834,1.9148147752054,1.13731362276097,1.93938912747611,0.574548939605316,0.173601987112623,0.203176995781757
7.49201019728315,17.4056158799657,20.9787535422042,12.5674034948929,43.8140916628641,2.21422240471022,3.4843137260023,1.27387710175385,1.53481231160459,0.575907447167928,0.140409042059997,0.191500064552152
9.29347197558039,12.9015266556623,17.3604153047638,11.5889397104153,44.5223876103864,2.82179285135388,5.91009863521212,1.47639136831275,1.1608104524709,0.547642324505711,0.108451303777742,0.171419076075767
9.92245673333789,10.8482332357719,16.4622178987513,9.75144487170975,42.2378229571295,3.2190816835819,8.14074536034513,1.64285428730781,0.99784854364013,0.527361717203569,0.0953948462636104,0.138353807112603
9.61179074321997,10.7866424318696,18.6894307777603,8.48344104883943,41.5531706213923,3.0017133377966,8.4633354888602,1.41161114666922,1.01672479374896,0.533509732278993,0.0938528414335163,0.115345596267398
9.44744291364852,9.2120559081563,18.0239234887616,8.35223843791738,46.6794326655695,2.81824801576978,7.88231962113354,1.2208352439412,0.88790637495538,0.582914700736418,0.0831339375930275,0.108467100153719
10.2954669339068,8.78487463050162,17.3855837969583,7.21595740719692,45.5817106206107,3.14227453981222,8.56628368250144,1.26118992583724,0.837947701960289,0.51207147444788,0.0829310324794965,0.0898212388440827
9.38333475465615,8.82895915141235,19.4619298567805,6.63428900396586,47.3364756192386,2.74097696497835,8.08592686474966,1.0171136353902,0.870488686031454,0.524815504747477,0.0773619488659734,0.0791497290508221
